최종순위,채널ID,채널명,대표상위세그먼트,대표하위세그먼트,채널구독자수,최근영상조회수평균,최근영상참여율평균,성장성점수_proxy,성장성신뢰도,성장성신뢰도등급,채널력점수,성장성점수,팬밀도점수,라이브친화점수,실전성점수,최종점수,액션버킷,성장성점수_raw,최종점수분위,채널력점수분위,성장성점수분위,팬밀도점수분위,라이브친화점수분위,실전성점수분위,shortlist_선정여부,shortlist_유형,운영우선순위,추천사유,주의사유,자동판정근거,순위변동,운영우선순위변동,최종점수변동,성장성점수변동,팬밀도점수변동,실전성점수변동,신규진입여부,액션버킷변동여부,shortlist_신규선정여부,shortlist_유지여부,shortlist_이탈여부,변동방향,변화요약
1251,UC7hTcMsunb3T2rym2-uyL_w,게임왕 또유,음악·보이스형,애니송커버,6330.0,43975.8,0.0122818282921777,0.6029900246284847,1.0,높음,0.5385529157667387,0.6029900246284847,0.16792656587473,0.4198507610515418,0.99104,0.5071155070148302,보류,0.6029900246284847,0.3250539956803456,0.591792656587473,0.8552915766738661,0.16792656587473,0.5024298056155507,0.6241900647948164,False,,1217,성장성 상위권 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.507, 채널력=0.539, 성장성=0.603, 팬밀도=0.168, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1252,UCiPXMY-SUQ7wAlziP40pqYQ,까퓰러ASMR Gapular,음악·보이스형,ASMR,74500.0,27660.6,0.0240361476680092,0.4745831164799635,0.25,낮음,0.5379319654427646,0.4936457791199908,0.433585313174946,0.4198507610515418,0.9664,0.5069642336072252,보류,0.4745831164799635,0.3245140388768898,0.5912526997840173,0.3758099352051836,0.433585313174946,0.5024298056155507,0.2054535637149028,False,,1218,뚜렷한 강점 신호 부족,수집 영상 수 부족 / 성장성 신뢰도 낮음,"최종=0.507, 채널력=0.538, 성장성=0.494, 팬밀도=0.434, 라이브=0.420, 실전성=0.966, 운영제외리스크=0.000, 검증필요리스크=0.420, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1253,UCsEE_EBi7gJTuuUOf_gB4JA,젤리 ZELLY,음악·보이스형,성우더빙,1520.0,5600.5,0.0363383117763336,0.2711720867208672,0.5,보통,0.3543196544276458,0.3855860433604335,0.6420086393088553,0.3992980561555075,0.99104,0.5069262251862778,보류,0.2711720867208672,0.3239740820734341,0.2548596112311015,0.0915226781857451,0.6420086393088553,0.1147408207343412,0.6241900647948164,False,,1219,뚜렷한 강점 신호 부족,주요 자동 리스크 낮음,"최종=0.507, 채널력=0.354, 성장성=0.386, 팬밀도=0.642, 라이브=0.399, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1254,UCkD1740Q00tGS_TKSbgvHsQ,므어 ASMR,버츄얼 퍼포먼스형,버튜버,1270.0,24271.666666666668,0.0259525597954322,0.5,0.0,미산출,0.4560205183585313,0.5,0.474622030237581,0.3992980561555075,0.97536,0.5067928691144709,보류,0.5,0.3234341252699784,0.4400647948164147,0.5072894168466523,0.474622030237581,0.1147408207343412,0.3102051835853132,False,,1220,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.507, 채널력=0.456, 성장성=0.500, 팬밀도=0.475, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1255,UCOy7k5MLO7xGapMgOy-zheQ,마이민 MYMIN,,음악기타,160000.0,1818902.8,0.0098983459952472,0.3137222070110453,1.0,높음,0.9428995680345572,0.3137222070110453,0.1214902807775377,0.4198507610515418,0.99272,0.506759198859485,보류,0.3137222070110453,0.3228941684665227,0.9913606911447084,0.035097192224622,0.1214902807775377,0.5024298056155507,0.7275917926565875,False,,1221,성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.507, 채널력=0.943, 성장성=0.314, 팬밀도=0.121, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1256,UCN6UXZR4H0nG0xRSwxBIrjA,Shua ASMR,음악·보이스형,ASMR보이스,2300.0,4411.2,0.0294360680481677,0.5,0.0,미산출,0.5068439524838012,0.5,0.5264578833693304,0.3992980561555075,0.95312,0.5066467123110151,제외,0.5,0.3223542116630669,0.5323974082073434,0.5072894168466523,0.5264578833693304,0.1147408207343412,0.1455183585313175,False,,1728,뚜렷한 강점 신호 부족,한국 타깃 적합성 낮음 / 성장성 신뢰도 낮음,"최종=0.507, 채널력=0.507, 성장성=0.500, 팬밀도=0.526, 라이브=0.399, 실전성=0.953, 운영제외리스크=0.120, 검증필요리스크=0.286, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1257,UC3dEt_Jck6cw6g4X-6JzBRg,지화,게임 실황형,원신,1450.0,5094.7,0.0323845931757932,0.5291538197643064,1.0,높음,0.2626349892008639,0.5291538197643064,0.5815334773218143,0.4198507610515418,0.98208,0.5066081463267262,보류,0.5291538197643064,0.3218142548596112,0.1204103671706263,0.7122030237580994,0.5815334773218143,0.5024298056155507,0.4295356371490281,False,,1222,성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.507, 채널력=0.263, 성장성=0.529, 팬밀도=0.582, 라이브=0.420, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1258,UCpNTS4E-CT6n9ucGFxt9fEQ,썰골렘,버츄얼 퍼포먼스형,버튜버,11700.0,24181.6,0.0213841597433218,0.3840180766196899,0.5,보통,0.5280102591792657,0.4420090383098449,0.3806695464362851,0.4198507610515418,0.99104,0.5065249021199091,보류,0.3840180766196899,0.3212742980561555,0.572354211663067,0.1830453563714902,0.3806695464362851,0.5024298056155507,0.6241900647948164,False,,1223,뚜렷한 강점 신호 부족,주요 자동 리스크 낮음,"최종=0.507, 채널력=0.528, 성장성=0.442, 팬밀도=0.381, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1259,UC1QAXRLg05An8geDJfOT6lQ,흑골이,창작·비주얼형,코스프레,3880.0,6304.8,0.0262662428833255,0.5,0.0,미산출,0.4508909287257019,0.5,0.478401727861771,0.3992980561555075,0.97536,0.5064958928725702,보류,0.5,0.3207343412526998,0.4287257019438445,0.5072894168466523,0.478401727861771,0.1147408207343412,0.3102051835853132,False,,1224,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.506, 채널력=0.451, 성장성=0.500, 팬밀도=0.478, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1260,UCfJWNsFuKV7R7vBhSXENJKg,특이점이 온 키리누키,창작·비주얼형,코스프레,1360.0,7545.0,0.0190376618795392,0.3791548968243675,1.0,높음,0.6070464362850972,0.3791548968243675,0.3342332613390928,0.4198507610515418,1.0,0.506222518745876,보류,0.3791548968243675,0.3201943844492441,0.7068034557235421,0.0836933045356371,0.3342332613390928,0.5024298056155507,0.8871490280777538,False,,1225,실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.506, 채널력=0.607, 성장성=0.379, 팬밀도=0.334, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1262,UCGiguhbTZ5BACC4ebcEzI8Q,빵지콩,게임 실황형,롤,1180.0,1178.2,0.0436206853639828,0.2327639282842538,0.875,높음,0.3560610151187904,0.2661684372487221,0.728401727861771,0.4198507610515418,1.0,0.506086580043097,보류,0.2327639282842538,0.3191144708423326,0.2586393088552915,0.0188984881209503,0.728401727861771,0.5024298056155507,0.8871490280777538,False,,1226,실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.506, 채널력=0.356, 성장성=0.266, 팬밀도=0.728, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1263,UCQffTrP-OOXIsqGdB2uOK4A,금용 GoldDragon,음악·보이스형,보컬로이드JPOP커버,1670.0,1344.3,0.0365512048494735,0.5,0.125,낮음,0.2811555075593952,0.5,0.6457883369330454,0.3992980561555075,0.97536,0.5059791542116631,보류,0.5,0.3185745140388769,0.1468682505399568,0.5072894168466523,0.6457883369330454,0.1147408207343412,0.3102051835853132,False,,1227,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.506, 채널력=0.281, 성장성=0.500, 팬밀도=0.646, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1264,UCG6Zjn3K5pVqVP34tqUa7yQ,나무꾼&잭Jack,음악·보이스형,성우더빙,1230.0,22789.6,0.0158493595540692,0.4188869897247604,0.625,보통,0.5921571274298055,0.4493043685779752,0.2553995680345572,0.4198507610515418,1.0,0.5052453103617242,보류,0.4188869897247604,0.3180345572354212,0.683585313174946,0.2024838012958963,0.2553995680345572,0.5024298056155507,0.8871490280777538,False,,1228,실전성 리스크 낮음,주요 자동 리스크 낮음,"최종=0.505, 채널력=0.592, 성장성=0.449, 팬밀도=0.255, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1266,UC0_-ewBNU6oO64YuT9ko51Q,고래콘,창작·비주얼형,코스프레,1910.0,31405.8,0.0253100271019607,0.5,0.0,미산출,0.4639848812095032,0.5,0.458963282937365,0.3992980561555075,0.97536,0.5051001045356371,보류,0.5,0.3169546436285097,0.4524838012958963,0.5072894168466523,0.458963282937365,0.1147408207343412,0.3102051835853132,False,,1229,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.505, 채널력=0.464, 성장성=0.500, 팬밀도=0.459, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1268,UCzps05UZ7XpX3SFoFyYIDow,장지,창작·비주얼형,일러스트리깅,98900.0,50521.8,0.006735430136711,0.6324833441496392,1.0,높음,0.5701943844492441,0.6324833441496392,0.0626349892008639,0.5243256131225478,0.98208,0.5047170405333049,보류,0.6324833441496392,0.3158747300215982,0.6414686825053996,0.8974082073434125,0.0626349892008639,0.7823974082073434,0.4295356371490281,False,,1230,성장성 상위권 / 성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.505, 채널력=0.570, 성장성=0.632, 팬밀도=0.063, 라이브=0.524, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1269,UCihIbXIa9Gzcq4D7jOAYf9Q,견환,게임 실황형,원신,4430.0,82940.2,0.0204789160349022,0.5051153880985411,1.0,높음,0.5032937365010799,0.5051153880985411,0.3628509719222462,0.4198507610515418,0.98208,0.5047121586784544,보류,0.5051153880985411,0.3153347732181425,0.5291576673866091,0.6360691144708424,0.3628509719222462,0.5024298056155507,0.4295356371490281,False,,1231,성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.505, 채널력=0.503, 성장성=0.505, 팬밀도=0.363, 라이브=0.420, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1270,UCASZEs4l5i6BamRqMiXh11g,패타쿠,음악·보이스형,애니송커버,15500.0,694372.4,0.0168778380223252,0.4427930216802168,0.125,낮음,0.6471652267818575,0.4928491277100271,0.2829373650107991,0.3992980561555075,0.97536,0.5046718343765182,보류,0.4427930216802168,0.3147948164146868,0.765658747300216,0.357451403887689,0.2829373650107991,0.1147408207343412,0.3102051835853132,False,,1232,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.505, 채널력=0.647, 성장성=0.493, 팬밀도=0.283, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1272,UCYXsYRwyRPLrT6TFsEfQIvQ,바이빈 매거진 Vibin’ magazine,음악·보이스형,애니송커버,2580.0,13265.8,0.01218499847503,0.5076956231134945,1.0,높음,0.6039011879049675,0.5076956231134945,0.1652267818574514,0.4198507610515418,1.0,0.504340541977242,보류,0.5076956231134945,0.3137149028077753,0.7014038876889849,0.6495680345572354,0.1652267818574514,0.5024298056155507,0.8871490280777538,False,,1233,실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.504, 채널력=0.604, 성장성=0.508, 팬밀도=0.165, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1273,UC7GXT1TeD0kc7FZrv9lHgkQ,블루크리퍼,창작·비주얼형,일러스트리깅,3760.0,84321.0,0.0221875553565272,0.1633793918330104,1.0,높음,0.6481911447084233,0.1633793918330104,0.3990280777537797,0.6544643884110573,1.0,0.5043041169165862,보류,0.1633793918330104,0.3131749460043196,0.7667386609071274,0.0064794816414686,0.3990280777537797,0.8096652267818575,0.8871490280777538,False,,1234,라이브친화도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.504, 채널력=0.648, 성장성=0.163, 팬밀도=0.399, 라이브=0.654, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1274,UC_OxMBf1orvlh4KAcEp3kBg,YouTube 뜨리,창작·비주얼형,코스프레,4630.0,7854.3,0.0286680948900501,0.5,0.0,미산출,0.40542656587473,0.5,0.5134989200863931,0.3992980561555075,0.97536,0.5042151153347733,보류,0.5,0.3126349892008639,0.3423326133909287,0.5072894168466523,0.5134989200863931,0.1147408207343412,0.3102051835853132,False,,1235,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.504, 채널력=0.405, 성장성=0.500, 팬밀도=0.513, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1275,UC2_XrCN1HzKIfaT9I92qURA,뽕이냐락이냐,음악·보이스형,애니송커버,3860.0,22416.1,0.0213877609301433,0.4427930216802168,0.125,낮음,0.5464902807775378,0.4928491277100271,0.3812095032397408,0.3992980561555075,0.97536,0.5041432166659351,보류,0.4427930216802168,0.3120950323974082,0.6031317494600432,0.357451403887689,0.3812095032397408,0.1147408207343412,0.3102051835853132,False,,1236,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.504, 채널력=0.546, 성장성=0.493, 팬밀도=0.381, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1276,UCXDUWFd836VXjipiMNtHYeA,솔나른 게임창고,창작·비주얼형,일러스트리깅,2320.0,689.7,0.0309458143611879,0.1937956644489416,1.0,높음,0.3642683585313174,0.1937956644489416,0.5561555075593952,0.7824992491724923,1.0,0.5041309239615344,보류,0.1937956644489416,0.3115550755939524,0.2710583153347732,0.0086393088552915,0.5561555075593952,0.8604211663066955,0.8871490280777538,False,,1237,라이브친화도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.504, 채널력=0.364, 성장성=0.194, 팬밀도=0.556, 라이브=0.782, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1277,UCe9a_Mun03cLOGbB4tKxk9g,아이니 ASMR,게임 실황형,롤,3360.0,24247.8,0.0209457916725324,0.5,0.0,미산출,0.5464362850971921,0.5,0.3720302375809935,0.3992980561555075,0.97536,0.5041141434125269,보류,0.5,0.3110151187904967,0.6025917926565875,0.5072894168466523,0.3720302375809935,0.1147408207343412,0.3102051835853132,False,,1238,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.504, 채널력=0.546, 성장성=0.500, 팬밀도=0.372, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1278,UCD8tgPMrmrazb4zeMlrZZMw,ppuppu asmr,음악·보이스형,ASMR보이스,42600.0,3353.9,0.0371846867820886,0.5,0.0,미산출,0.4126079913606911,0.5,0.6549676025917927,0.3992980561555075,0.94416,0.5040621390928727,제외,0.5,0.310475161987041,0.3558315334773218,0.5072894168466523,0.6549676025917927,0.1147408207343412,0.105291576673866,False,,1729,뚜렷한 강점 신호 부족,한국 타깃 적합성 낮음 / 성장성 신뢰도 낮음,"최종=0.504, 채널력=0.413, 성장성=0.500, 팬밀도=0.655, 라이브=0.399, 실전성=0.944, 운영제외리스크=0.120, 검증필요리스크=0.398, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1280,UCXKaWUgTU1rGEBbcLU_Fw3A,지니여라,창작·비주얼형,코스프레,4290.0,2059.5,0.017857939160377,0.5687871586467917,1.0,높음,0.2529967602591793,0.5687871586467917,0.3093952483801296,0.7387627480925787,0.98208,0.5035514585356363,보류,0.5687871586467917,0.3093952483801296,0.1079913606911447,0.7937365010799136,0.3093952483801296,0.8474622030237581,0.4295356371490281,False,,1239,라이브친화도 상위권 / 성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.504, 채널력=0.253, 성장성=0.569, 팬밀도=0.309, 라이브=0.739, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1281,UCwXuz2i57jUsdE2EKvPIweA,요조숙찬 chanchan,음악·보이스형,보컬로이드JPOP커버,10200.0,1152.8,0.0353926720778927,0.5,0.0,미산출,0.2818844492440604,0.5,0.6328293736501079,0.3992980561555075,0.97536,0.5032885494600432,보류,0.5,0.3088552915766738,0.1474082073434125,0.5072894168466523,0.6328293736501079,0.1147408207343412,0.3102051835853132,False,,1240,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.503, 채널력=0.282, 성장성=0.500, 팬밀도=0.633, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1282,UC3MmqlbBnMswo3ERcSYYdZA,유이리,버츄얼 퍼포먼스형,버튜버,9570.0,23396.4,0.0187047919477159,0.5,0.0,미산출,0.5880129589632829,0.5,0.3266738660907127,0.3992980561555075,0.97536,0.5032826099352052,보류,0.5,0.3083153347732181,0.6754859611231101,0.5072894168466523,0.3266738660907127,0.1147408207343412,0.3102051835853132,False,,1241,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.503, 채널력=0.588, 성장성=0.500, 팬밀도=0.327, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1283,UCg7xkCKcxA84xSTGgtF9ySA,JaeYeol ASMR 재열,음악·보이스형,ASMR,5610000.0,354809.9,0.0083973148965697,0.3107346210214438,0.875,높음,0.9456803455723544,0.3343927933937633,0.0977321814254859,0.4198507610515418,0.9,0.5031583522475098,보류,0.3107346210214438,0.3077753779697624,0.991900647948164,0.0480561555075593,0.0977321814254859,0.5024298056155507,0.0750539956803455,False,,1242,성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.503, 채널력=0.946, 성장성=0.334, 팬밀도=0.098, 라이브=0.420, 실전성=0.900, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1284,UCP5AFlR4OZNET3daO3tvbbg,ASMR JOJE 조제,음악·보이스형,ASMR,7910.0,16376.3,0.0205518356752677,0.4565941054731356,0.625,보통,0.4875269978401728,0.4728713159207097,0.3650107991360691,0.4198507610515418,0.99104,0.5028150979503033,보류,0.4565941054731356,0.3072354211663067,0.4967602591792656,0.2737580993520518,0.3650107991360691,0.5024298056155507,0.6241900647948164,False,,1243,뚜렷한 강점 신호 부족,주요 자동 리스크 낮음,"최종=0.503, 채널력=0.488, 성장성=0.473, 팬밀도=0.365, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1285,UCxuKEBHMpP0fULh6vBQ5aIA,jaekang_eating,음악·보이스형,ASMR보이스,16000.0,7748.0,0.0191702694973847,0.4613549392268674,1.0,높음,0.6332748380129589,0.4613549392268674,0.3369330453563715,0.4198507610515418,0.9688,0.5027467314825069,제외,0.4613549392268674,0.3066954643628509,0.740280777537797,0.2338012958963282,0.3369330453563715,0.5024298056155507,0.2327213822894168,False,,1730,성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.503, 채널력=0.633, 성장성=0.461, 팬밀도=0.337, 라이브=0.420, 실전성=0.969, 운영제외리스크=0.120, 검증필요리스크=0.090, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1286,UCwv-UfcqPB-Fa8SOBhYYmIQ,경인방송,,서브컬쳐게임,62200.0,1434.1,0.0307497575779262,0.2843307193290277,1.0,높음,0.5298731101511879,0.2843307193290277,0.5534557235421166,0.4198507610515418,0.99272,0.5026961589823861,보류,0.2843307193290277,0.3061555075593952,0.5750539956803455,0.0248380129589632,0.5534557235421166,0.5024298056155507,0.7275917926565875,False,,1244,성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.503, 채널력=0.530, 성장성=0.284, 팬밀도=0.553, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1287,UC3XA4GISQw93QFeIjaJ-vmg,찌로 CHIRO,버츄얼 퍼포먼스형,버튜버,2790.0,5888.6,0.0285486194072989,0.5570513452320345,0.5,보통,0.3137688984881209,0.5285256726160172,0.5124190064794817,0.4198507610515418,0.98208,0.5024765415830886,보류,0.5570513452320345,0.3056155507559395,0.193304535637149,0.708963282937365,0.5124190064794817,0.5024298056155507,0.4295356371490281,False,,1245,뚜렷한 강점 신호 부족,수집 영상 수 부족,"최종=0.502, 채널력=0.314, 성장성=0.529, 팬밀도=0.512, 라이브=0.420, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1288,UC1lnW9s6UONwCco_PUZdP4Q,샴푸의 제이팝,음악·보이스형,드럼연주,24300.0,83861.4,0.0009626380476422,0.724249829086356,1.0,높음,0.5661177105831534,0.724249829086356,0.0107991360691144,0.4198507610515418,0.98208,0.5024396725654099,보류,0.724249829086356,0.3050755939524838,0.6344492440604752,0.9643628509719222,0.0107991360691144,0.5024298056155507,0.4295356371490281,False,,1246,성장성 상위권 / 성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.502, 채널력=0.566, 성장성=0.724, 팬밀도=0.011, 라이브=0.420, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1289,UCN5ej26lGBaQKYSYIixVy2Q,히카리ʰⁱᵏᵃʳⁱ,음악·보이스형,커버,10200.0,29200.8,0.0158076345234173,0.341703177673405,1.0,높음,0.719640928725702,0.341703177673405,0.2516198704103671,0.4198507610515418,1.0,0.50233187971622,보류,0.341703177673405,0.3045356371490281,0.8428725701943844,0.0512958963282937,0.2516198704103671,0.5024298056155507,0.8871490280777538,False,,1247,실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.502, 채널력=0.720, 성장성=0.342, 팬밀도=0.252, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1290,UCUolLwg5QiDXwAT0Ng7fTgw,ImaginaryFantasyAI,창작·비주얼형,코스프레,10800.0,331575.3,0.0224378244529287,0.5,0.0,미산출,0.7272138228941686,0.5,0.4017278617710583,0.3992980561555075,0.75312,0.5016874790496761,제외,0.5,0.3039956803455723,0.8488120950323974,0.5072894168466523,0.4017278617710583,0.1147408207343412,0.0167386609071274,False,,1731,뚜렷한 강점 신호 부족,한국 타깃 적합성 낮음 / 성장성 신뢰도 낮음,"최종=0.502, 채널력=0.727, 성장성=0.500, 팬밀도=0.402, 라이브=0.399, 실전성=0.753, 운영제외리스크=0.120, 검증필요리스크=0.286, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
1291,UCLyq1gz11P-IYFmP093JaAw,뷰티숨BEAUTYSOOM,음악·보이스형,ASMR,345000.0,177395.8,0.0126683923182004,0.3855860433604336,0.25,낮음,0.7793736501079914,0.4713965108401084,0.1765658747300216,0.3992980561555075,0.88432,0.5014740269229193,보류,0.3855860433604336,0.3034557235421166,0.8957883369330454,0.2629589632829374,0.1765658747300216,0.1147408207343412,0.0461663066954643,False,,1248,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.501, 채널력=0.779, 성장성=0.471, 팬밀도=0.177, 라이브=0.399, 실전성=0.884, 운영제외리스크=0.000, 검증필요리스크=0.196, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
